"playerID","yearID","lgID"
"smithed04",1941,"AL"
"smithed04",1942,"AL"
"smithha09",1957,"NL"
"smithha09",1959,"NL"
"smithle02",1983,"NL"
"smithle02",1987,"NL"
"smithle02",1991,"NL"
"smithle02",1992,"NL"
"smithle02",1993,"NL"
"smithle02",1994,"AL"
"smithle02",1995,"AL"
"smithlo01",1982,"NL"
"smithoz01",1981,"NL"
"smithoz01",1982,"NL"
"smithoz01",1983,"NL"
"smithoz01",1984,"NL"
"smithoz01",1985,"NL"
"smithoz01",1986,"NL"
"smithoz01",1987,"NL"
"smithoz01",1988,"NL"
"smithoz01",1989,"NL"
"smithoz01",1990,"NL"
"smithoz01",1991,"NL"
"smithoz01",1992,"NL"
"smithoz01",1994,"NL"
"smithoz01",1995,"NL"
"smithoz01",1996,"NL"
"smithre06",1969,"AL"
"smithre06",1972,"AL"
"smithre06",1974,"NL"
"smithre06",1975,"NL"
"smithre06",1977,"NL"
"smithre06",1978,"NL"
"smithre06",1980,"NL"
"smoltjo01",1989,"NL"
"smoltjo01",1992,"NL"
"smoltjo01",1993,"NL"
"smoltjo01",1996,"NL"
"smoltjo01",2002,"NL"
"smoltjo01",2003,"NL"
"smoltjo01",2005,"NL"
"smoltjo01",2007,"NL"
"snidedu01",1950,"NL"
"snidedu01",1951,"NL"
"snidedu01",1952,"NL"
"snidedu01",1953,"NL"
"snidedu01",1954,"NL"
"snidedu01",1955,"NL"
"snidedu01",1956,"NL"
"snidedu01",1963,"NL"
"sorenla01",1978,"AL"
"soriaal01",2002,"AL"
"soriaal01",2003,"AL"
"soriaal01",2004,"AL"
"soriaal01",2005,"AL"
"soriaal01",2006,"NL"
"soriaal01",2007,"NL"
"soriaal01",2008,"NL"
"soriajo01",2008,"AL"
"soriajo01",2010,"AL"
"soriara01",2010,"AL"
"sosasa01",1995,"NL"
"sosasa01",1998,"NL"
"sosasa01",1999,"NL"
"sosasa01",2000,"NL"
"sosasa01",2001,"NL"
"sosasa01",2002,"NL"
"sosasa01",2004,"NL"
"sotoge01",2008,"NL"
"sotoma01",1982,"NL"
"sotoma01",1983,"NL"
"sotoma01",1984,"NL"
"spahnwa01",1947,"NL"
"spahnwa01",1949,"NL"
"spahnwa01",1950,"NL"
"spahnwa01",1951,"NL"
"spahnwa01",1952,"NL"
"spahnwa01",1953,"NL"
"spahnwa01",1954,"NL"
"spahnwa01",1956,"NL"
"spahnwa01",1957,"NL"
"spahnwa01",1958,"NL"
"spahnwa01",1959,"NL"
"spahnwa01",1961,"NL"
"spahnwa01",1962,"NL"
"spahnwa01",1963,"NL"
"speiech01",1972,"NL"
"speiech01",1973,"NL"
"speiech01",1974,"NL"
"spencji01",1973,"AL"
"spencst01",1942,"AL"
"spencst01",1944,"AL"
"spencst01",1946,"AL"
"spencst01",1947,"AL"
"spiveju01",2002,"NL"
"spraged02",1999,"NL"
"stalege01",1952,"NL"
"stalege01",1953,"NL"
"stalege01",1960,"AL"
"stanhdo01",1979,"AL"
"stanked01",1947,"NL"
"stanked01",1948,"NL"
"stanked01",1950,"NL"
"stanlbo01",1979,"AL"
"stanlbo01",1983,"AL"
"stanlmi02",1995,"AL"
"stantmi02",2001,"AL"
"stargwi01",1964,"NL"
"stargwi01",1965,"NL"
"stargwi01",1966,"NL"
"stargwi01",1971,"NL"
"stargwi01",1972,"NL"
"stargwi01",1973,"NL"
"stargwi01",1978,"NL"
"starrra01",1942,"NL"
"staubru01",1967,"NL"
"staubru01",1968,"NL"
"staubru01",1969,"NL"
"staubru01",1970,"NL"
"staubru01",1971,"NL"
"staubru01",1976,"AL"
"stearjo01",1977,"NL"
"stearjo01",1979,"NL"
"stearjo01",1980,"NL"
"stearjo01",1982,"NL"
"steinte01",1988,"AL"
"steinte01",1989,"AL"
"steinte01",1993,"AL"
"stenhda01",1962,"AL"
"stephve01",1943,"AL"
"stephve01",1944,"AL"
"stephve01",1945,"AL"
"stephve01",1946,"AL"
"stephve01",1948,"AL"
"stephve01",1949,"AL"
"stephve01",1950,"AL"
"stephve01",1951,"AL"
"stewada01",1989,"AL"
"stiebda01",1980,"AL"
"stiebda01",1981,"AL"
"stiebda01",1983,"AL"
"stiebda01",1984,"AL"
"stiebda01",1985,"AL"
"stiebda01",1988,"AL"
"stiebda01",1990,"AL"
"stigmdi01",1960,"AL"
"stillku01",1988,"AL"
"stirnsn01",1945,"AL"
"stirnsn01",1946,"AL"
"stonebi01",1972,"NL"
"stonede01",1954,"AL"
"stonest01",1980,"AL"
"stottme01",1965,"AL"
"stottme01",1966,"AL"
"stottme01",1968,"AL"
"stottme01",1969,"AL"
"stottme01",1970,"AL"
"stratmo01",1937,"AL"
"strawda01",1984,"NL"
"strawda01",1985,"NL"
"strawda01",1986,"NL"
"strawda01",1987,"NL"
"strawda01",1988,"NL"
"strawda01",1989,"NL"
"strawda01",1990,"NL"
"strawda01",1991,"NL"
"stuardi01",1961,"NL"
"suhrgu01",1936,"NL"
"sullifr01",1955,"AL"
"sullifr01",1956,"AL"
"sundbji01",1974,"AL"
"sundbji01",1978,"AL"
"sundbji01",1984,"AL"
"surhobj01",1999,"AL"
"sutclri01",1983,"AL"
"sutclri01",1987,"NL"
"sutclri01",1989,"NL"
"suttebr01",1977,"NL"
"suttebr01",1978,"NL"
"suttebr01",1979,"NL"
"suttebr01",1980,"NL"
"suttebr01",1981,"NL"
"suttebr01",1984,"NL"
"suttodo01",1972,"NL"
"suttodo01",1973,"NL"
"suttodo01",1975,"NL"
"suttodo01",1977,"NL"
"suzukic01",2001,"AL"
"suzukic01",2002,"AL"
"suzukic01",2003,"AL"
"suzukic01",2004,"AL"
"suzukic01",2005,"AL"
"suzukic01",2006,"AL"
"suzukic01",2007,"AL"
"suzukic01",2008,"AL"
"suzukic01",2009,"AL"
"suzukic01",2010,"AL"
"sweenmi01",2000,"AL"
"sweenmi01",2001,"AL"
"sweenmi01",2002,"AL"
"sweenmi01",2003,"AL"
"sweenmi01",2005,"AL"
"swindgr01",1989,"AL"
"swishni01",2010,"AL"
"swishst01",1976,"NL"
"tablepa01",1987,"AL"
"tananfr01",1976,"AL"
"tananfr01",1977,"AL"
"tananfr01",1978,"AL"
"tartada01",1991,"AL"
"tayloto02",1960,"NL"
"tebbebi01",1941,"AL"
"tebbebi01",1942,"AL"
"tebbebi01",1948,"AL"
"tebbebi01",1949,"AL"
"teixema01",2005,"AL"
"teixema01",2009,"AL"
"tejadmi01",2002,"AL"
"tejadmi01",2004,"AL"
"tejadmi01",2005,"AL"
"tejadmi01",2006,"AL"
"tejadmi01",2008,"NL"
"tejadmi01",2009,"NL"
"tekulke01",1980,"NL"
"templga01",1977,"NL"
"templga01",1979,"NL"
"templga01",1985,"NL"
"templjo01",1956,"NL"
"templjo01",1957,"NL"
"templjo01",1959,"NL"
"templjo01",1961,"AL"
"tenacge01",1975,"AL"
"terrybi01",1933,"NL"
"terrybi01",1934,"NL"
"terrybi01",1935,"NL"
"terryra01",1962,"AL"
"tettlmi01",1989,"AL"
"tettlmi01",1994,"AL"
"tewksbo01",1992,"NL"
"thigpbo01",1990,"AL"
"thomafr03",1954,"NL"
"thomafr03",1955,"NL"
"thomafr03",1958,"NL"
"thomafr04",1993,"AL"
"thomafr04",1994,"AL"
"thomafr04",1995,"AL"
"thomafr04",1996,"AL"
"thomafr04",1997,"AL"
"thomago01",1981,"AL"
"thomale03",1962,"AL"
"thomeji01",1997,"AL"
"thomeji01",1998,"AL"
"thomeji01",1999,"AL"
"thomeji01",2004,"NL"
"thomeji01",2006,"AL"
"thompja01",1977,"AL"
"thompja01",1978,"AL"
"thompja01",1982,"NL"
"thompju02",1997,"AL"
"thompro01",1988,"NL"
"thompro01",1993,"NL"
"thomsbo01",1948,"NL"
"thomsbo01",1949,"NL"
"thomsbo01",1952,"NL"
"thondi01",1983,"NL"
"thornan01",1982,"AL"
"thornan01",1984,"AL"
"thornma01",2010,"AL"
"tiantlu01",1968,"AL"
"tiantlu01",1974,"AL"
"tiantlu01",1976,"AL"
"tobinji01",1944,"NL"
"torrejo01",1963,"NL"
"torrejo01",1964,"NL"
"torrejo01",1965,"NL"
"torrejo01",1966,"NL"
"torrejo01",1967,"NL"
"torrejo01",1970,"NL"
"torrejo01",1971,"NL"
"torrejo01",1972,"NL"
"torrejo01",1973,"NL"
"trachst01",1996,"NL"
"trammal01",1980,"AL"
"trammal01",1984,"AL"
"trammal01",1985,"AL"
"trammal01",1987,"AL"
"trammal01",1988,"AL"
"trammal01",1990,"AL"
"travebi01",1976,"AL"
"travice01",1938,"AL"
"travice01",1940,"AL"
"travice01",1941,"AL"
"traynpi01",1933,"NL"
"traynpi01",1934,"NL"
"treshmi01",1945,"AL"
"treshto01",1962,"AL"
"treshto01",1963,"AL"
"triangu01",1957,"AL"
"triangu01",1958,"AL"
"triangu01",1959,"AL"
"trillma01",1977,"NL"
"trillma01",1981,"NL"
"trillma01",1982,"NL"
"trillma01",1983,"AL"
"troutdi01",1944,"AL"
"troutdi01",1947,"AL"
"truckvi01",1949,"AL"
"truckvi01",1954,"AL"
"tucketh01",1944,"AL"
"tulowtr01",2010,"NL"
"turlebo01",1954,"AL"
"turlebo01",1955,"AL"
"turlebo01",1958,"AL"
"turnbde01",2006,"NL"
"turneji01",1938,"NL"
"twitcwa01",1973,"NL"
"ugglada01",2006,"NL"
"ugglada01",2008,"NL"
"uptonju01",2009,"NL"
"urbinug01",1998,"NL"
"urbinug01",2002,"AL"
"utleych01",2006,"NL"
"utleych01",2007,"NL"
"utleych01",2008,"NL"
"utleych01",2009,"NL"
"utleych01",2010,"NL"
"valenel01",1977,"NL"
"valenfe01",1981,"NL"
"valenfe01",1982,"NL"
"valenfe01",1983,"NL"
"valenfe01",1984,"NL"
"valenfe01",1985,"NL"
"valenfe01",1986,"NL"
"valvejo01",2007,"NL"
"valvejo01",2010,"AL"
"vandejo01",1938,"NL"
"vandejo01",1939,"NL"
"vandejo01",1942,"NL"
"vandejo01",1943,"NL"
"vanslan01",1988,"NL"
"vanslan01",1992,"NL"
"vanslan01",1993,"NL"
"varitja01",2003,"AL"
"varitja01",2005,"AL"
"varitja01",2008,"AL"
"vaughar01",1934,"NL"
"vaughar01",1935,"NL"
"vaughar01",1936,"NL"
"vaughar01",1937,"NL"
"vaughar01",1938,"NL"
"vaughar01",1939,"NL"
"vaughar01",1940,"NL"
"vaughar01",1941,"NL"
"vaughar01",1942,"NL"
"vaughgr01",1993,"AL"
"vaughgr01",1996,"AL"
"vaughgr01",1998,"NL"
"vaughgr01",2001,"AL"
"vaughmo01",1995,"AL"
"vaughmo01",1996,"AL"
"vaughmo01",1998,"AL"
"vazquja01",2004,"AL"
"vealebo01",1965,"NL"
"vealebo01",1966,"NL"
"venturo01",1992,"AL"
"venturo01",2002,"AL"
"verbaem01",1945,"NL"
"verbaem01",1946,"NL"
"verbaem01",1947,"NL"
"verlaju01",2007,"AL"
"verlaju01",2009,"AL"
"verlaju01",2010,"AL"
"vernomi01",1946,"AL"
"vernomi01",1948,"AL"
"vernomi01",1953,"AL"
"vernomi01",1954,"AL"
"vernomi01",1955,"AL"
"vernomi01",1956,"AL"
"vernomi01",1958,"AL"
"versazo01",1963,"AL"
"versazo01",1965,"AL"
"victosh01",2009,"NL"
"vidrojo01",2000,"NL"
"vidrojo01",2002,"NL"
"vidrojo01",2003,"NL"
"vinafe01",1998,"NL"
"violafr01",1988,"AL"
"violafr01",1990,"NL"
"violafr01",1991,"NL"
"virgioz02",1985,"NL"
"virgioz02",1987,"NL"
"vizquom01",1998,"AL"
"vizquom01",1999,"AL"
"vizquom01",2002,"AL"
"voisebi01",1944,"NL"
"volqued01",2008,"NL"
"vosmijo01",1935,"AL"
"vottojo01",2010,"NL"
"wagnebi02",1999,"NL"
"wagnebi02",2001,"NL"
"wagnebi02",2003,"NL"
"wagnebi02",2005,"NL"
"wagnebi02",2007,"NL"
"wagnebi02",2008,"NL"
"wagnebi02",2010,"NL"
"wagneha01",1942,"AL"
"wagneha01",1946,"AL"
"wagnele01",1962,"AL"
"wagnele01",1963,"AL"
"wainwad01",2010,"NL"
"waitked01",1948,"NL"
"waitked01",1949,"NL"
"wakefdi01",1943,"AL"
"wakefti01",2009,"AL"
"walkbo01",1988,"NL"
"walkebi01",1935,"NL"
"walkedi02",1943,"NL"
"walkedi02",1944,"NL"
"walkedi02",1945,"NL"
"walkedi02",1946,"NL"
"walkedi02",1947,"NL"
"walkege02",1937,"AL"
"walkeha01",1943,"NL"
"walkeha01",1947,"NL"
"walkeje01",1959,"AL"
"walkela01",1992,"NL"
"walkela01",1997,"NL"
"walkela01",1998,"NL"
"walkela01",1999,"NL"
"walkela01",2001,"NL"
"wallati01",1984,"NL"
"wallati01",1985,"NL"
"wallati01",1987,"NL"
"wallati01",1989,"NL"
"wallati01",1990,"NL"
"wallsle01",1958,"NL"
"waltebu01",1937,"NL"
"waltebu01",1939,"NL"
"waltebu01",1940,"NL"
"waltebu01",1941,"NL"
"waltebu01",1942,"NL"
"waltebu01",1944,"NL"
"wanerll01",1938,"NL"
"wanerpa01",1933,"NL"
"wanerpa01",1934,"NL"
"wanerpa01",1935,"NL"
"wanerpa01",1937,"NL"
"warddu01",1993,"AL"
"wardga01",1983,"AL"
"wardga01",1985,"AL"
"warnelo01",1933,"NL"
"warnelo01",1934,"NL"
"warnelo01",1936,"NL"
"warnelo01",1939,"NL"
"warnelo01",1941,"NL"
"washicl01",1975,"AL"
"washicl01",1984,"NL"
"watsobo01",1973,"NL"
"watsobo01",1975,"NL"
"weaveje02",2010,"AL"
"webbbr01",2006,"NL"
"webbbr01",2007,"NL"
"webbbr01",2008,"NL"
"weisswa01",1998,"NL"
"welchbo01",1980,"NL"
"welchbo01",1990,"AL"
"wellsda01",1995,"AL"
"wellsda01",1998,"AL"
"wellsda01",2000,"AL"
"wellsve01",2003,"AL"
"wellsve01",2006,"AL"
"wellsve01",2010,"AL"
"wertdo01",1968,"AL"
"werthja01",2009,"NL"
"wertzvi01",1949,"AL"
"wertzvi01",1951,"AL"
"wertzvi01",1952,"AL"
"wertzvi01",1957,"AL"
"westbja01",2004,"AL"
"westlwa01",1951,"NL"
"westma02",1940,"NL"
"westrwe01",1952,"NL"
"westrwe01",1953,"NL"
"westsa01",1933,"AL"
"westsa01",1934,"AL"
"westsa01",1935,"AL"
"westsa01",1937,"AL"
"wettejo01",1996,"AL"
"wettejo01",1998,"AL"
"wettejo01",1999,"AL"
"whitalo01",1983,"AL"
"whitalo01",1984,"AL"
"whitalo01",1985,"AL"
"whitalo01",1986,"AL"
"whitalo01",1987,"AL"
"whitebi03",1959,"NL"
"whitebi03",1960,"NL"
"whitebi03",1961,"NL"
"whitebi03",1963,"NL"
"whitebi03",1964,"NL"
"whitebu01",1935,"NL"
"whitebu01",1937,"NL"
"whitede03",1989,"AL"
"whitede03",1993,"AL"
"whitede03",1998,"NL"
"whitefr01",1978,"AL"
"whitefr01",1979,"AL"
"whitefr01",1981,"AL"
"whitefr01",1982,"AL"
"whitefr01",1986,"AL"
"whitero01",1969,"AL"
"whitero01",1970,"AL"
"whitero02",2003,"NL"
"whitesa02",1953,"AL"
"whitnpi01",1936,"NL"
"whitsed01",1980,"NL"
"whitter01",1985,"AL"
"wickmbo01",2000,"NL"
"wickmbo01",2005,"AL"
"wiggity01",2010,"AL"
"wilheho01",1953,"NL"
"wilheho01",1959,"AL"
"wilheho01",1961,"AL"
"wilheho01",1962,"AL"
"wilheho01",1970,"NL"
"willibe02",1997,"AL"
"willibe02",1998,"AL"
"willibe02",1999,"AL"
"willibe02",2000,"AL"
"willibe02",2001,"AL"
"willibi01",1962,"NL"
"willibi01",1964,"NL"
"willibi01",1965,"NL"
"willibi01",1968,"NL"
"willibi01",1972,"NL"
"willibi01",1973,"NL"
"willida03",1953,"NL"
"willido03",2003,"NL"
"willido03",2005,"NL"
"willima04",1990,"NL"
"willima04",1994,"NL"
"willima04",1995,"NL"
"willima04",1996,"NL"
"willima04",1999,"NL"
"willimi02",1989,"NL"
"willimi03",2002,"NL"
"willimi03",2003,"NL"
"willisc01",1999,"NL"
"willist02",1960,"NL"
"willite01",1940,"AL"
"willite01",1941,"AL"
"willite01",1942,"AL"
"willite01",1946,"AL"
"willite01",1947,"AL"
"willite01",1948,"AL"
"willite01",1949,"AL"
"willite01",1950,"AL"
"willite01",1951,"AL"
"willite01",1953,"AL"
"willite01",1954,"AL"
"willite01",1955,"AL"
"willite01",1956,"AL"
"willite01",1957,"AL"
"willite01",1958,"AL"
"willite01",1959,"AL"
"willite01",1960,"AL"
"williwo02",2003,"NL"
"willsma01",1961,"NL"
"willsma01",1962,"NL"
"willsma01",1963,"NL"
"willsma01",1965,"NL"
"willsma01",1966,"NL"
"wilsobr01",2008,"NL"
"wilsobr01",2010,"NL"
"wilsoda01",1996,"AL"
"wilsodo01",1971,"NL"
"wilsogl01",1985,"NL"
"wilsoja02",2004,"NL"
"wilsoji01",1933,"NL"
"wilsoji01",1935,"NL"
"wilsoji02",1954,"NL"
"wilsoji02",1955,"AL"
"wilsoji02",1956,"AL"
"wilsopr01",2003,"NL"
"wilsowi02",1982,"AL"
"wilsowi02",1983,"AL"
"winfida01",1977,"NL"
"winfida01",1978,"NL"
"winfida01",1979,"NL"
"winfida01",1980,"NL"
"winfida01",1981,"AL"
"winfida01",1982,"AL"
"winfida01",1983,"AL"
"winfida01",1984,"AL"
"winfida01",1985,"AL"
"winfida01",1986,"AL"
"winfida01",1987,"AL"
"winfida01",1988,"AL"
"winnra01",2002,"AL"
"wiseri01",1971,"NL"
"wiseri01",1973,"NL"
"wittmi01",1986,"AL"
"wittmi01",1987,"AL"
"wohlema01",1996,"NL"
"wolfra02",2003,"NL"
"womacto01",1997,"NL"
"woodeha01",1963,"NL"
"woodke02",2003,"NL"
"woodke02",2008,"NL"
"woodlge01",1959,"AL"
"woodwi01",1971,"AL"
"woodwi01",1972,"AL"
"woodwi01",1974,"AL"
"worreto01",1988,"NL"
"worreto01",1995,"NL"
"worreto01",1996,"NL"
"wrighcl01",1970,"AL"
"wrighda03",2006,"NL"
"wrighda03",2007,"NL"
"wrighda03",2008,"NL"
"wrighda03",2009,"NL"
"wrighda03",2010,"NL"
"wyattjo02",1964,"AL"
"wyattwh01",1939,"NL"
"wyattwh01",1940,"NL"
"wyattwh01",1941,"NL"
"wyattwh01",1942,"NL"
"wynegbu01",1976,"AL"
"wynegbu01",1977,"AL"
"wynnea01",1955,"AL"
"wynnea01",1956,"AL"
"wynnea01",1957,"AL"
"wynnea01",1958,"AL"
"wynnea01",1959,"AL"
"wynnea01",1960,"AL"
"wynnji01",1967,"NL"
"wynnji01",1974,"NL"
"wynnji01",1975,"NL"
"wyrosjo01",1950,"NL"
"wyrosjo01",1951,"NL"
"wyseha01",1945,"NL"
"yastrca01",1963,"AL"
"yastrca01",1965,"AL"
"yastrca01",1966,"AL"
"yastrca01",1967,"AL"
"yastrca01",1968,"AL"
"yastrca01",1969,"AL"
"yastrca01",1970,"AL"
"yastrca01",1971,"AL"
"yastrca01",1972,"AL"
"yastrca01",1973,"AL"
"yastrca01",1974,"AL"
"yastrca01",1975,"AL"
"yastrca01",1976,"AL"
"yastrca01",1977,"AL"
"yastrca01",1978,"AL"
"yastrca01",1979,"AL"
"yastrca01",1982,"AL"
"yastrca01",1983,"AL"
"yorkru01",1938,"AL"
"yorkru01",1941,"AL"
"yorkru01",1942,"AL"
"yorkru01",1943,"AL"
"yorkru01",1944,"AL"
"yorkru01",1946,"AL"
"yorkru01",1947,"AL"
"yosted01",1952,"AL"
"youkike01",2008,"AL"
"youkike01",2009,"AL"
"youngch03",2007,"NL"
"youngch04",2010,"NL"
"youngdm01",2003,"AL"
"youngdm01",2007,"NL"
"younger01",1996,"NL"
"youngjo02",1981,"NL"
"youngma01",1983,"AL"
"youngmi02",2004,"AL"
"youngmi02",2005,"AL"
"youngmi02",2006,"AL"
"youngmi02",2007,"AL"
"youngmi02",2008,"AL"
"youngmi02",2009,"AL"
"yountro01",1980,"AL"
"yountro01",1982,"AL"
"yountro01",1983,"AL"
"zachrpa01",1978,"NL"
"zakfr01",1944,"NL"
"zambrca01",2004,"NL"
"zambrca01",2006,"NL"
"zambrca01",2008,"NL"
"zarilal01",1948,"AL"
"zernigu01",1953,"AL"
"zimmedo01",1961,"NL"
"zimmeje02",1999,"AL"
"zimmery01",2009,"NL"
"ziskri01",1977,"AL"
"ziskri01",1978,"AL"
"zitoba01",2002,"AL"
"zitoba01",2003,"AL"
"zitoba01",2006,"AL"
"zobribe01",2009,"AL"
